Time	LH_HipZ	
2	0.1004924	
2.00005	0.1006608	
2.0001	0.1008291	
2.00015	0.1009972	
2.0002	0.1011652	
2.00025	0.101333	
2.0003	0.1015006	
2.00035	0.101668	
2.0004	0.1018352	
2.00045	0.1020022	
2.0005	0.102169	
2.00055	0.1023358	
2.0006	0.1025024	
2.00065	0.102669	
2.0007	0.1028355	
2.00075	0.1030019	
2.0008	0.1031682	
2.00085	0.1033346	
2.0009	0.103501	
2.00095	0.1036674	
2.001	0.1038339	
2.00105	0.1040006	
2.0011	0.1041673	
2.00115	0.1043341	
2.0012	0.1045009	
2.00125	0.1046679	
2.0013	0.1048348	
2.00135	0.1050019	
2.0014	0.1051689	
2.00145	0.105336	
2.0015	0.105503	
2.00155	0.1056699	
2.0016	0.1058368	
2.00165	0.1060036	
2.0017	0.1061703	
2.00175	0.1063368	
2.0018	0.1065032	
2.00185	0.1066694	
2.0019	0.1068355	
2.00195	0.1070014	
2.002	0.1071672	
2.00205	0.1073328	
2.0021	0.1074983	
2.00215	0.1076636	
2.0022	0.107829	
2.00225	0.1079942	
2.0023	0.1081594	
2.00235	0.1083247	
2.0024	0.1084899	
2.00245	0.1086552	
2.0025	0.1088205	
2.00255	0.1089858	
2.0026	0.1091512	
2.00265	0.1093166	
2.0027	0.109482	
2.00275	0.1096476	
2.0028	0.1098132	
2.00285	0.1099789	
2.0029	0.1101447	
2.00295	0.1103105	
2.003	0.1104763	
2.00305	0.1106421	
2.0031	0.1108078	
2.00315	0.1109734	
2.0032	0.1111389	
2.00325	0.1113043	
2.0033	0.1114695	
2.00335	0.1116346	
2.0034	0.1117996	
2.00345	0.1119643	
2.0035	0.112129	
2.00355	0.1122936	
2.0036	0.112458	
2.00365	0.1126224	
2.0037	0.1127866	
2.00375	0.1129508	
2.0038	0.1131149	
2.00385	0.1132789	
2.0039	0.1134429	
2.00395	0.1136069	
2.004	0.1137708	
2.00405	0.1139348	
2.0041	0.1140989	
2.00415	0.114263	
2.0042	0.1144273	
2.00425	0.1145915	
2.0043	0.1147559	
2.00435	0.1149203	
2.0044	0.1150848	
2.00445	0.1152493	
2.0045	0.1154139	
2.00455	0.1155784	
2.0046	0.1157429	
2.00465	0.1159074	
2.0047	0.1160718	
2.00475	0.1162361	
2.0048	0.1164003	
2.00485	0.1165645	
2.0049	0.1167285	
2.00495	0.1168924	
2.005	0.117056	
2.00505	0.1172196	
2.0051	0.117383	
2.00515	0.1175462	
2.0052	0.1177093	
2.00525	0.1178723	
2.0053	0.1180353	
2.00535	0.1181982	
