Time	LH_HipZ	
2	0.09997305	
2.00005	0.1001409	
2.0001	0.1003085	
2.00015	0.1004759	
2.0002	0.1006435	
2.00025	0.1008111	
2.0003	0.1009788	
2.00035	0.1011466	
2.0004	0.1013145	
2.00045	0.1014824	
2.0005	0.1016504	
2.00055	0.1018185	
2.0006	0.1019866	
2.00065	0.1021547	
2.0007	0.1023227	
2.00075	0.1024908	
2.0008	0.1026587	
2.00085	0.1028266	
2.0009	0.1029943	
2.00095	0.1031618	
2.001	0.1033293	
2.00105	0.1034966	
2.0011	0.1036637	
2.00115	0.1038306	
2.0012	0.1039974	
2.00125	0.1041641	
2.0013	0.1043305	
2.00135	0.1044969	
2.0014	0.1046632	
2.00145	0.1048293	
2.0015	0.1049954	
2.00155	0.1051614	
2.0016	0.1053273	
2.00165	0.1054933	
2.0017	0.1056592	
2.00175	0.1058252	
2.0018	0.1059912	
2.00185	0.1061572	
2.0019	0.1063233	
2.00195	0.1064895	
2.002	0.1066558	
2.00205	0.1068221	
2.0021	0.1069885	
2.00215	0.1071549	
2.0022	0.1073214	
2.00225	0.1074879	
2.0023	0.1076545	
2.00235	0.107821	
2.0024	0.1079875	
2.00245	0.108154	
2.0025	0.1083203	
2.00255	0.1084865	
2.0026	0.1086526	
2.00265	0.1088185	
2.0027	0.1089843	
2.00275	0.1091499	
2.0028	0.1093154	
2.00285	0.1094807	
2.0029	0.1096459	
2.00295	0.1098109	
2.003	0.1099759	
2.00305	0.1101408	
2.0031	0.1103056	
2.00315	0.1104704	
2.0032	0.1106351	
2.00325	0.1107998	
2.0033	0.1109646	
2.00335	0.1111293	
2.0034	0.1112941	
2.00345	0.111459	
2.0035	0.1116239	
2.00355	0.1117889	
2.0036	0.1119539	
2.00365	0.112119	
2.0037	0.1122841	
2.00375	0.1124492	
2.0038	0.1126144	
2.00385	0.1127796	
2.0039	0.1129449	
2.00395	0.1131101	
2.004	0.1132753	
2.00405	0.1134405	
2.0041	0.1136055	
2.00415	0.1137704	
2.0042	0.1139352	
2.00425	0.1140998	
2.0043	0.1142643	
2.00435	0.1144286	
2.0044	0.1145927	
2.00445	0.1147567	
2.0045	0.1149205	
2.00455	0.1150842	
2.0046	0.1152478	
2.00465	0.1154113	
2.0047	0.1155748	
2.00475	0.1157383	
2.0048	0.1159019	
2.00485	0.1160654	
2.0049	0.116229	
2.00495	0.1163926	
2.005	0.1165562	
2.00505	0.1167199	
2.0051	0.1168836	
2.00515	0.1170475	
2.0052	0.1172113	
2.00525	0.1173753	
2.0053	0.1175393	
2.00535	0.1177033	
2.0054	0.1178674	
2.00545	0.1180314	
2.0055	0.1181955	
2.00555	0.1183595	
2.0056	0.1185234	
2.00565	0.1186873	
2.0057	0.118851	
2.00575	0.1190146	
2.0058	0.119178	
2.00585	0.1193414	
2.0059	0.1195045	
2.00595	0.1196674	
2.006	0.1198302	
2.00605	0.1199929	
2.0061	0.1201556	
2.00615	0.1203181	
2.0062	0.1204805	
2.00625	0.1206429	
2.0063	0.1208053	
2.00635	0.1209677	
2.0064	0.12113	
2.00645	0.1212924	
2.0065	0.1214549	
2.00655	0.1216174	
2.0066	0.12178	
2.00665	0.1219426	
2.0067	0.1221052	
2.00675	0.122268	
2.0068	0.1224307	
2.00685	0.1225936	
2.0069	0.1227564	
2.00695	0.1229193	
2.007	0.1230822	
2.00705	0.1232452	
2.0071	0.123408	
2.00715	0.1235708	
2.0072	0.1237335	
2.00725	0.123896	
2.0073	0.1240585	
2.00735	0.1242208	
2.0074	0.124383	
2.00745	0.124545	
2.0075	0.1247069	
2.00755	0.1248687	
2.0076	0.1250304	
2.00765	0.125192	
2.0077	0.1253534	
2.00775	0.1255148	
2.0078	0.1256761	
2.00785	0.1258374	
2.0079	0.1259986	
2.00795	0.1261599	
2.008	0.1263212	
2.00805	0.1264825	
2.0081	0.1266439	
2.00815	0.1268053	
2.0082	0.1269668	
2.00825	0.1271284	
2.0083	0.12729	
2.00835	0.1274517	
2.0084	0.1276134	
2.00845	0.1277751	
2.0085	0.1279369	
2.00855	0.1280987	
2.0086	0.1282605	
2.00865	0.1284223	
2.0087	0.128584	
2.00875	0.1287456	
2.0088	0.1289071	
2.00885	0.1290685	
2.0089	0.1292297	
2.00895	0.1293908	
2.009	0.1295517	
2.00905	0.1297125	
2.0091	0.1298732	
2.00915	0.1300337	
2.0092	0.1301941	
2.00925	0.1303545	
2.0093	0.1305147	
2.00935	0.1306749	
2.0094	0.130835	
2.00945	0.1309951	
2.0095	0.1311553	
2.00955	0.1313154	
2.0096	0.1314756	
2.00965	0.1316358	
2.0097	0.1317961	
2.00975	0.1319565	
2.0098	0.1321169	
2.00985	0.1322775	
2.0099	0.1324381	
2.00995	0.1325987	
2.01	0.1327594	
2.01005	0.1329201	
2.0101	0.1330809	
2.01015	0.1332416	
2.0102	0.1334022	
2.01025	0.1335628	
2.0103	0.1337233	
2.01035	0.1338837	
2.0104	0.1340441	
2.01045	0.1342043	
2.0105	0.1343645	
2.01055	0.1345245	
2.0106	0.1346843	
2.01065	0.1348441	
2.0107	0.1350037	
