Time	LH_HipZ	
2	0.1001903	
2.00005	0.1003577	
2.0001	0.1005251	
2.00015	0.1006925	
2.0002	0.10086	
2.00025	0.1010275	
2.0003	0.1011951	
2.00035	0.1013627	
2.0004	0.1015303	
2.00045	0.1016981	
2.0005	0.1018659	
2.00055	0.1020337	
2.0006	0.1022017	
2.00065	0.1023695	
2.0007	0.1025374	
2.00075	0.1027052	
2.0008	0.1028729	
2.00085	0.1030405	
2.0009	0.103208	
2.00095	0.1033754	
2.001	0.1035426	
2.00105	0.1037096	
2.0011	0.1038764	
2.00115	0.1040431	
2.0012	0.1042097	
2.00125	0.1043761	
2.0013	0.1045424	
2.00135	0.1047086	
2.0014	0.1048747	
2.00145	0.1050408	
2.0015	0.1052069	
2.00155	0.1053729	
2.0016	0.1055389	
2.00165	0.1057049	
2.0017	0.1058709	
2.00175	0.106037	
2.0018	0.1062031	
2.00185	0.1063694	
2.0019	0.1065357	
2.00195	0.1067021	
2.002	0.1068685	
2.00205	0.107035	
2.0021	0.1072016	
2.00215	0.1073682	
2.0022	0.1075349	
2.00225	0.1077015	
2.0023	0.107868	
2.00235	0.1080345	
2.0024	0.1082008	
2.00245	0.1083671	
2.0025	0.1085331	
2.00255	0.1086991	
2.0026	0.1088649	
2.00265	0.1090304	
2.0027	0.1091959	
2.00275	0.1093611	
2.0028	0.1095263	
2.00285	0.1096914	
2.0029	0.1098563	
2.00295	0.1100212	
2.003	0.1101861	
2.00305	0.1103508	
2.0031	0.1105156	
2.00315	0.1106804	
2.0032	0.1108452	
2.00325	0.11101	
2.0033	0.1111749	
2.00335	0.1113399	
2.0034	0.1115048	
2.00345	0.1116699	
2.0035	0.111835	
2.00355	0.1120002	
2.0036	0.1121655	
2.00365	0.1123308	
2.0037	0.1124961	
2.00375	0.1126614	
2.0038	0.1128267	
2.00385	0.1129919	
2.0039	0.113157	
2.00395	0.113322	
2.004	0.113487	
2.00405	0.1136518	
2.0041	0.1138165	
2.00415	0.113981	
2.0042	0.1141454	
2.00425	0.1143097	
