Time	LH_HipZ	
2	0.1029448	
2.00005	0.1031119	
2.0001	0.1032791	
2.00015	0.1034463	
2.0002	0.1036136	
2.00025	0.1037809	
2.0003	0.1039482	
2.00035	0.1041155	
2.0004	0.1042827	
2.00045	0.1044499	
2.0005	0.1046169	
2.00055	0.1047839	
2.0006	0.1049507	
2.00065	0.1051173	
2.0007	0.1052838	
2.00075	0.1054501	
2.0008	0.1056163	
2.00085	0.1057824	
2.0009	0.1059484	
2.00095	0.1061142	
2.001	0.10628	
2.00105	0.1064457	
2.0011	0.1066113	
2.00115	0.1067768	
2.0012	0.1069424	
2.00125	0.107108	
2.0013	0.1072736	
2.00135	0.1074392	
2.0014	0.1076049	
2.00145	0.1077705	
2.0015	0.1079363	
2.00155	0.1081021	
2.0016	0.1082681	
2.00165	0.108434	
2.0017	0.1086	
2.00175	0.1087661	
2.0018	0.1089321	
2.00185	0.1090982	
2.0019	0.1092643	
2.00195	0.1094302	
2.002	0.1095962	
2.00205	0.109762	
2.0021	0.1099277	
2.00215	0.1100933	
2.0022	0.1102588	
2.00225	0.1104241	
2.0023	0.1105892	
2.00235	0.1107543	
2.0024	0.1109191	
2.00245	0.1110839	
2.0025	0.1112484	
2.00255	0.1114129	
2.0026	0.1115773	
2.00265	0.1117417	
2.0027	0.111906	
2.00275	0.1120703	
2.0028	0.1122345	
2.00285	0.1123988	
2.0029	0.1125631	
2.00295	0.1127275	
2.003	0.1128919	
2.00305	0.1130564	
2.0031	0.113221	
2.00315	0.1133856	
2.0032	0.1135503	
2.00325	0.1137151	
2.0033	0.1138799	
2.00335	0.1140447	
2.0034	0.1142095	
2.00345	0.1143743	
2.0035	0.1145391	
2.00355	0.1147038	
2.0036	0.1148684	
2.00365	0.1150329	
2.0037	0.1151973	
2.00375	0.1153616	
2.0038	0.1155256	
2.00385	0.1156896	
2.0039	0.1158533	
2.00395	0.116017	
2.004	0.1161804	
2.00405	0.1163438	
2.0041	0.1165071	
2.00415	0.1166704	
2.0042	0.1168336	
2.00425	0.1169968	
2.0043	0.1171599	
2.00435	0.1173231	
2.0044	0.1174862	
2.00445	0.1176494	
2.0045	0.1178126	
2.00455	0.1179759	
2.0046	0.1181392	
2.00465	0.1183027	
2.0047	0.1184661	
2.00475	0.1186297	
2.0048	0.1187932	
2.00485	0.1189569	
2.0049	0.1191205	
2.00495	0.1192842	
2.005	0.1194479	
2.00505	0.1196115	
2.0051	0.1197751	
2.00515	0.1199386	
2.0052	0.120102	
2.00525	0.1202652	
2.0053	0.1204283	
2.00535	0.1205912	
2.0054	0.120754	
2.00545	0.1209167	
2.0055	0.1210793	
2.00555	0.1212417	
2.0056	0.121404	
2.00565	0.1215662	
2.0057	0.1217283	
2.00575	0.1218903	
2.0058	0.1220523	
2.00585	0.1222142	
2.0059	0.1223762	
2.00595	0.1225382	
2.006	0.1227002	
2.00605	0.1228622	
2.0061	0.1230243	
2.00615	0.1231864	
2.0062	0.1233486	
2.00625	0.1235108	
2.0063	0.1236732	
2.00635	0.1238356	
2.0064	0.123998	
2.00645	0.1241605	
2.0065	0.124323	
2.00655	0.1244856	
2.0066	0.124648	
2.00665	0.1248105	
2.0067	0.1249728	
2.00675	0.1251351	
2.0068	0.1252972	
2.00685	0.1254593	
2.0069	0.1256211	
2.00695	0.1257829	
2.007	0.1259445	
2.00705	0.126106	
2.0071	0.1262673	
2.00715	0.1264286	
2.0072	0.1265899	
2.00725	0.126751	
2.0073	0.1269121	
2.00735	0.1270731	
2.0074	0.127234	
2.00745	0.1273949	
2.0075	0.1275557	
2.00755	0.1277166	
2.0076	0.1278776	
2.00765	0.1280386	
2.0077	0.1281996	
2.00775	0.1283607	
2.0078	0.1285219	
2.00785	0.1286831	
2.0079	0.1288445	
2.00795	0.1290059	
2.008	0.1291674	
2.00805	0.1293288	
2.0081	0.1294903	
2.00815	0.1296517	
2.0082	0.1298131	
2.00825	0.1299744	
2.0083	0.1301356	
2.00835	0.1302967	
2.0084	0.1304577	
2.00845	0.1306185	
2.0085	0.1307792	
2.00855	0.1309398	
2.0086	0.1311002	
2.00865	0.1312604	
2.0087	0.1314205	
2.00875	0.1315805	
2.0088	0.1317405	
2.00885	0.1319004	
2.0089	0.1320602	
2.00895	0.13222	
2.009	0.1323798	
2.00905	0.1325397	
2.0091	0.1326995	
2.00915	0.1328594	
2.0092	0.1330193	
2.00925	0.1331793	
2.0093	0.1333393	
2.00935	0.1334995	
2.0094	0.1336598	
2.00945	0.1338201	
2.0095	0.1339805	
2.00955	0.1341408	
2.0096	0.1343012	
2.00965	0.1344616	
2.0097	0.134622	
2.00975	0.1347823	
2.0098	0.1349426	
2.00985	0.1351027	
2.0099	0.1352628	
2.00995	0.1354227	
2.01	0.1355826	
