Time	LH_HipZ	
2	0.09790597	
2.00005	0.09807425	
2.0001	0.09824237	
2.00015	0.09841032	
2.0002	0.09857811	
2.00025	0.09874579	
2.0003	0.09891338	
2.00035	0.09908089	
2.0004	0.09924836	
2.00045	0.09941582	
2.0005	0.0995833	
2.00055	0.09975076	
2.0006	0.09991826	
2.00065	0.1000858	
2.0007	0.1002534	
2.00075	0.1004211	
2.0008	0.1005888	
2.00085	0.1007567	
2.0009	0.1009246	
2.00095	0.1010925	
2.001	0.1012605	
2.00105	0.1014284	
2.0011	0.1015964	
2.00115	0.1017644	
2.0012	0.1019322	
2.00125	0.1021	
2.0013	0.1022677	
2.00135	0.1024353	
2.0014	0.1026027	
2.00145	0.1027699	
2.0015	0.102937	
2.00155	0.1031039	
2.0016	0.1032708	
2.00165	0.1034375	
2.0017	0.1036041	
2.00175	0.1037706	
2.0018	0.1039369	
2.00185	0.1041032	
2.0019	0.1042695	
2.00195	0.1044357	
2.002	0.1046019	
2.00205	0.104768	
2.0021	0.1049343	
2.00215	0.1051005	
2.0022	0.1052669	
2.00225	0.1054333	
2.0023	0.1055998	
2.00235	0.1057664	
2.0024	0.105933	
2.00245	0.1060996	
2.0025	0.1062663	
2.00255	0.106433	
2.0026	0.1065997	
2.00265	0.1067664	
2.0027	0.106933	
2.00275	0.1070996	
2.0028	0.1072661	
2.00285	0.1074324	
2.0029	0.1075987	
2.00295	0.1077648	
2.003	0.1079307	
2.00305	0.1080965	
2.0031	0.1082622	
2.00315	0.1084277	
2.0032	0.1085931	
2.00325	0.1087584	
2.0033	0.1089235	
2.00335	0.1090886	
2.0034	0.1092536	
2.00345	0.1094186	
2.0035	0.1095835	
2.00355	0.1097484	
2.0036	0.1099133	
2.00365	0.1100782	
2.0037	0.1102432	
2.00375	0.1104082	
2.0038	0.1105733	
2.00385	0.1107385	
2.0039	0.1109037	
2.00395	0.111069	
2.004	0.1112344	
2.00405	0.1113998	
2.0041	0.1115653	
2.00415	0.1117307	
2.0042	0.1118962	
2.00425	0.1120616	
2.0043	0.1122269	
2.00435	0.1123921	
2.0044	0.1125572	
2.00445	0.1127222	
2.0045	0.112887	
2.00455	0.1130518	
2.0046	0.1132164	
2.00465	0.1133809	
2.0047	0.1135453	
2.00475	0.1137096	
2.0048	0.1138737	
2.00485	0.1140378	
2.0049	0.1142017	
2.00495	0.1143655	
2.005	0.1145293	
2.00505	0.114693	
2.0051	0.1148567	
2.00515	0.1150204	
2.0052	0.1151841	
2.00525	0.1153479	
2.0053	0.1155118	
2.00535	0.1156756	
