Time	LH_HipZ	
2	0.09632333	
2.00005	0.09649374	
2.0001	0.09666402	
2.00015	0.09683417	
2.0002	0.0970042	
2.00025	0.09717408	
2.0003	0.09734374	
2.00035	0.09751313	
2.0004	0.09768228	
2.00045	0.09785112	
2.0005	0.0980196	
2.00055	0.09818765	
2.0006	0.09835532	
2.00065	0.09852261	
2.0007	0.09868956	
2.00075	0.09885615	
2.0008	0.09902245	
2.00085	0.09918847	
2.0009	0.09935658	
2.00095	0.09952465	
2.001	0.09969269	
2.00105	0.09986071	
2.0011	0.1000286	
2.00115	0.1001966	
2.0012	0.1003646	
2.00125	0.1005326	
2.0013	0.1007006	
2.00135	0.1008686	
2.0014	0.1010367	
2.00145	0.1012048	
2.0015	0.1013729	
2.00155	0.101541	
2.0016	0.1017091	
2.00165	0.1018772	
2.0017	0.1020452	
2.00175	0.1022131	
2.0018	0.102381	
2.00185	0.1025486	
2.0019	0.1027162	
2.00195	0.1028836	
2.002	0.1030507	
2.00205	0.1032176	
2.0021	0.1033845	
2.00215	0.1035514	
2.0022	0.1037183	
2.00225	0.103885	
2.0023	0.1040516	
2.00235	0.1042181	
2.0024	0.1043845	
2.00245	0.1045508	
2.0025	0.104717	
2.00255	0.1048832	
2.0026	0.1050493	
2.00265	0.1052154	
2.0027	0.1053815	
2.00275	0.1055476	
2.0028	0.1057138	
2.00285	0.10588	
2.0029	0.1060463	
2.00295	0.1062127	
2.003	0.1063791	
2.00305	0.1065455	
2.0031	0.106712	
2.00315	0.1068786	
2.0032	0.1070452	
2.00325	0.1072117	
2.0033	0.1073782	
2.00335	0.1075446	
2.0034	0.107711	
2.00345	0.1078772	
2.0035	0.1080432	
2.00355	0.1082092	
2.0036	0.108375	
2.00365	0.1085406	
2.0037	0.1087061	
2.00375	0.1088715	
2.0038	0.1090368	
2.00385	0.109202	
2.0039	0.109367	
2.00395	0.109532	
2.004	0.1096969	
2.00405	0.1098618	
2.0041	0.1100266	
2.00415	0.1101915	
2.0042	0.1103564	
2.00425	0.1105214	
2.0043	0.1106864	
2.00435	0.1108514	
2.0044	0.1110165	
2.00445	0.1111818	
2.0045	0.111347	
2.00455	0.1115124	
2.0046	0.1116777	
2.00465	0.1118431	
2.0047	0.1120086	
2.00475	0.112174	
2.0048	0.1123394	
2.00485	0.1125047	
2.0049	0.1126699	
2.00495	0.112835	
2.005	0.113	
2.00505	0.1131648	
2.0051	0.1133294	
2.00515	0.113494	
2.0052	0.1136584	
2.00525	0.1138227	
2.0053	0.1139869	
2.00535	0.1141509	
2.0054	0.1143148	
2.00545	0.1144787	
2.0055	0.1146424	
2.00555	0.1148061	
2.0056	0.1149696	
2.00565	0.1151332	
2.0057	0.1152967	
2.00575	0.1154603	
2.0058	0.1156239	
2.00585	0.1157877	
2.0059	0.1159515	
2.00595	0.1161154	
2.006	0.1162794	
2.00605	0.1164435	
2.0061	0.1166076	
2.00615	0.1167718	
2.0062	0.1169361	
2.00625	0.1171004	
2.0063	0.1172646	
2.00635	0.1174288	
2.0064	0.1175929	
2.00645	0.1177569	
2.0065	0.1179208	
2.00655	0.1180846	
2.0066	0.1182483	
2.00665	0.1184118	
2.0067	0.1185753	
2.00675	0.1187385	
2.0068	0.1189016	
2.00685	0.1190646	
2.0069	0.1192275	
2.00695	0.1193902	
2.007	0.1195528	
2.00705	0.1197154	
2.0071	0.1198779	
2.00715	0.1200403	
2.0072	0.1202028	
2.00725	0.1203652	
2.0073	0.1205277	
2.00735	0.1206902	
2.0074	0.1208528	
2.00745	0.1210155	
2.0075	0.1211782	
2.00755	0.121341	
2.0076	0.1215039	
2.00765	0.1216668	
2.0077	0.1218298	
2.00775	0.1219928	
2.0078	0.1221559	
2.00785	0.1223189	
2.0079	0.1224819	
2.00795	0.1226449	
2.008	0.1228078	
2.00805	0.1229706	
2.0081	0.1231333	
2.00815	0.1232958	
2.0082	0.1234582	
2.00825	0.1236205	
2.0083	0.1237826	
2.00835	0.1239445	
2.0084	0.1241063	
2.00845	0.1242681	
2.0085	0.1244297	
2.00855	0.1245912	
2.0086	0.1247526	
2.00865	0.124914	
2.0087	0.1250754	
2.00875	0.1252367	
2.0088	0.1253981	
2.00885	0.1255595	
2.0089	0.1257209	
2.00895	0.1258824	
2.009	0.1260439	
2.00905	0.1262055	
2.0091	0.1263672	
2.00915	0.1265289	
2.0092	0.1266907	
2.00925	0.1268525	
2.0093	0.1270144	
2.00935	0.1271764	
2.0094	0.1273383	
2.00945	0.1275003	
2.0095	0.1276622	
2.00955	0.127824	
2.0096	0.1279857	
2.00965	0.1281473	
2.0097	0.1283089	
2.00975	0.1284704	
2.0098	0.1286317	
2.00985	0.1287929	
2.0099	0.1289539	
2.00995	0.1291148	
2.01	0.1292755	
2.01005	0.1294361	
2.0101	0.1295966	
2.01015	0.1297571	
2.0102	0.1299175	
2.01025	0.1300779	
2.0103	0.1302382	
2.01035	0.1303985	
2.0104	0.1305588	
2.01045	0.1307191	
2.0105	0.1308794	
2.01055	0.1310398	
2.0106	0.1312002	
2.01065	0.1313607	
