Time	LH_HipZ	
2	0.09671031	
2.00005	0.09687975	
2.0001	0.09704922	
2.00015	0.09721874	
2.0002	0.09738823	
2.00025	0.09755777	
2.0003	0.09772733	
2.00035	0.09789691	
2.0004	0.09806648	
2.00045	0.09823602	
2.0005	0.09840555	
2.00055	0.098575	
2.0006	0.0987444	
2.00065	0.09891372	
2.0007	0.09908294	
2.00075	0.09925204	
2.0008	0.09942098	
2.00085	0.09958977	
2.0009	0.09975835	
2.00095	0.09992675	
2.001	0.1000949	
2.00105	0.1002629	
2.0011	0.1004307	
2.00115	0.1005982	
2.0012	0.1007656	
2.00125	0.1009329	
2.0013	0.1011	
2.00135	0.101267	
2.0014	0.1014339	
2.00145	0.1016007	
2.0015	0.1017675	
2.00155	0.1019342	
2.0016	0.1021009	
2.00165	0.1022676	
2.0017	0.1024343	
2.00175	0.1026011	
2.0018	0.1027679	
2.00185	0.1029349	
2.0019	0.1031019	
2.00195	0.1032691	
2.002	0.1034363	
2.00205	0.1036036	
2.0021	0.103771	
2.00215	0.1039384	
2.0022	0.1041057	
2.00225	0.1042731	
2.0023	0.1044403	
2.00235	0.1046075	
2.0024	0.1047746	
2.00245	0.1049416	
2.0025	0.1051085	
2.00255	0.1052752	
2.0026	0.1054418	
2.00265	0.1056082	
2.0027	0.1057744	
2.00275	0.1059406	
2.0028	0.1061066	
2.00285	0.1062725	
2.0029	0.1064383	
2.00295	0.1066041	
2.003	0.1067697	
2.00305	0.1069354	
2.0031	0.1071009	
2.00315	0.1072665	
2.0032	0.1074321	
2.00325	0.1075977	
2.0033	0.1077633	
2.00335	0.107929	
2.0034	0.1080947	
2.00345	0.1082606	
2.0035	0.1084264	
2.00355	0.1085923	
2.0036	0.1087582	
2.00365	0.1089243	
2.0037	0.1090904	
2.00375	0.1092565	
2.0038	0.1094226	
2.00385	0.1095886	
2.0039	0.1097546	
2.00395	0.1099205	
2.004	0.1100862	
2.00405	0.1102519	
2.0041	0.1104174	
2.00415	0.1105827	
2.0042	0.1107479	
2.00425	0.110913	
2.0043	0.1110779	
2.00435	0.1112427	
2.0044	0.1114073	
2.00445	0.1115719	
2.0045	0.1117364	
2.00455	0.1119008	
2.0046	0.1120651	
2.00465	0.1122294	
2.0047	0.1123937	
2.00475	0.1125581	
2.0048	0.1127224	
2.00485	0.1128868	
2.0049	0.1130513	
2.00495	0.1132158	
2.005	0.1133803	
2.00505	0.1135449	
2.0051	0.1137097	
2.00515	0.1138744	
2.0052	0.1140392	
2.00525	0.114204	
2.0053	0.1143689	
2.00535	0.1145337	
2.0054	0.1146985	
2.00545	0.1148632	
2.0055	0.1150279	
2.00555	0.1151923	
2.0056	0.1153567	
2.00565	0.115521	
2.0057	0.1156851	
2.00575	0.115849	
2.0058	0.1160129	
2.00585	0.1161766	
2.0059	0.1163403	
2.00595	0.1165037	
2.006	0.1166671	
2.00605	0.1168304	
2.0061	0.1169936	
2.00615	0.1171568	
2.0062	0.1173199	
2.00625	0.1174831	
2.0063	0.1176463	
2.00635	0.1178094	
2.0064	0.1179726	
2.00645	0.1181359	
2.0065	0.1182993	
2.00655	0.1184627	
2.0066	0.1186262	
2.00665	0.1187897	
2.0067	0.1189533	
2.00675	0.119117	
2.0068	0.1192807	
2.00685	0.1194445	
2.0069	0.1196082	
2.00695	0.1197719	
2.007	0.1199355	
2.00705	0.120099	
2.0071	0.1202624	
2.00715	0.1204257	
2.0072	0.1205889	
2.00725	0.1207519	
2.0073	0.1209147	
2.00735	0.1210775	
2.0074	0.1212401	
2.00745	0.1214025	
2.0075	0.1215648	
2.00755	0.121727	
2.0076	0.1218892	
2.00765	0.1220512	
2.0077	0.1222132	
2.00775	0.1223752	
2.0078	0.1225371	
2.00785	0.1226991	
2.0079	0.1228611	
2.00795	0.1230231	
2.008	0.1231852	
2.00805	0.1233474	
2.0081	0.1235097	
2.00815	0.123672	
2.0082	0.1238344	
2.00825	0.1239968	
2.0083	0.1241593	
2.00835	0.1243218	
2.0084	0.1244844	
2.00845	0.124647	
2.0085	0.1248095	
2.00855	0.124972	
2.0086	0.1251344	
2.00865	0.1252967	
2.0087	0.1254589	
2.00875	0.1256209	
2.0088	0.1257828	
2.00885	0.1259446	
2.0089	0.1261062	
2.00895	0.1262677	
2.009	0.1264291	
2.00905	0.1265903	
2.0091	0.1267515	
2.00915	0.1269126	
2.0092	0.1270736	
2.00925	0.1272346	
2.0093	0.1273955	
2.00935	0.1275564	
