Time	LH_HipZ	
2	0.1013351	
2.00005	0.1015024	
2.0001	0.1016696	
2.00015	0.1018368	
2.0002	0.1020041	
2.00025	0.1021715	
2.0003	0.1023389	
2.00035	0.1025063	
2.0004	0.1026738	
2.00045	0.1028413	
2.0005	0.1030088	
2.00055	0.1031764	
2.0006	0.103344	
2.00065	0.1035115	
2.0007	0.103679	
2.00075	0.1038464	
2.0008	0.1040138	
2.00085	0.1041809	
2.0009	0.104348	
2.00095	0.1045149	
2.001	0.1046816	
2.00105	0.1048481	
2.0011	0.1050145	
2.00115	0.1051807	
2.0012	0.1053467	
2.00125	0.1055127	
2.0013	0.1056785	
2.00135	0.1058442	
2.0014	0.1060099	
2.00145	0.1061755	
2.0015	0.1063411	
2.00155	0.1065067	
2.0016	0.1066722	
2.00165	0.1068379	
2.0017	0.1070036	
2.00175	0.1071693	
2.0018	0.1073351	
2.00185	0.1075009	
2.0019	0.1076668	
2.00195	0.1078328	
2.002	0.1079989	
2.00205	0.108165	
2.0021	0.1083312	
2.00215	0.1084974	
2.0022	0.1086635	
2.00225	0.1088297	
2.0023	0.1089958	
2.00235	0.1091618	
2.0024	0.1093276	
2.00245	0.1094934	
2.0025	0.109659	
2.00255	0.1098244	
2.0026	0.1099898	
2.00265	0.1101549	
2.0027	0.1103199	
2.00275	0.1104848	
2.0028	0.1106495	
2.00285	0.1108142	
2.0029	0.1109787	
2.00295	0.1111432	
2.003	0.1113076	
2.00305	0.111472	
2.0031	0.1116363	
2.00315	0.1118006	
2.0032	0.111965	
2.00325	0.1121294	
2.0033	0.1122938	
2.00335	0.1124584	
2.0034	0.112623	
2.00345	0.1127877	
2.0035	0.1129525	
2.00355	0.1131173	
2.0036	0.1132822	
2.00365	0.1134472	
2.0037	0.1136122	
2.00375	0.1137771	
2.0038	0.113942	
2.00385	0.1141069	
2.0039	0.1142717	
2.00395	0.1144364	
2.004	0.1146009	
2.00405	0.1147653	
2.0041	0.1149295	
2.00415	0.1150936	
2.0042	0.1152576	
2.00425	0.1154214	
2.0043	0.1155851	
2.00435	0.1157487	
2.0044	0.1159122	
2.00445	0.1160755	
2.0045	0.1162388	
2.00455	0.1164021	
2.0046	0.1165653	
2.00465	0.1167285	
2.0047	0.1168916	
2.00475	0.1170548	
2.0048	0.1172181	
2.00485	0.1173814	
2.0049	0.1175447	
2.00495	0.1177081	
2.005	0.1178716	
2.00505	0.1180351	
2.0051	0.1181987	
2.00515	0.1183623	
2.0052	0.118526	
2.00525	0.1186897	
2.0053	0.1188534	
2.00535	0.1190172	
2.0054	0.1191809	
2.00545	0.1193445	
2.0055	0.1195081	
2.00555	0.1196715	
2.0056	0.1198348	
2.00565	0.1199979	
2.0057	0.1201609	
2.00575	0.1203237	
2.0058	0.1204864	
2.00585	0.120649	
2.0059	0.1208114	
2.00595	0.1209737	
2.006	0.1211359	
2.00605	0.121298	
2.0061	0.1214601	
2.00615	0.1216221	
2.0062	0.1217841	
2.00625	0.1219462	
2.0063	0.1221082	
2.00635	0.1222703	
2.0064	0.1224324	
2.00645	0.1225946	
2.0065	0.1227569	
2.00655	0.1229192	
2.0066	0.1230816	
2.00665	0.1232441	
2.0067	0.1234066	
2.00675	0.1235692	
2.0068	0.1237319	
2.00685	0.1238945	
2.0069	0.1240571	
2.00695	0.1242197	
2.007	0.1243822	
2.00705	0.1245446	
2.0071	0.1247069	
2.00715	0.1248691	
2.0072	0.1250311	
2.00725	0.125193	
2.0073	0.1253548	
2.00735	0.1255164	
2.0074	0.1256779	
2.00745	0.1258392	
2.0075	0.1260005	
2.00755	0.1261616	
2.0076	0.1263227	
2.00765	0.1264836	
2.0077	0.1266446	
2.00775	0.1268055	
2.0078	0.1269665	
2.00785	0.1271274	
2.0079	0.1272884	
2.00795	0.1274495	
2.008	0.1276106	
2.00805	0.1277718	
2.0081	0.127933	
2.00815	0.1280943	
2.0082	0.1282557	
2.00825	0.1284172	
2.0083	0.1285787	
2.00835	0.1287403	
2.0084	0.1289019	
2.00845	0.1290634	
2.0085	0.1292249	
2.00855	0.1293863	
2.0086	0.1295477	
2.00865	0.1297089	
2.0087	0.12987	
2.00875	0.130031	
2.0088	0.1301918	
2.00885	0.1303525	
2.0089	0.130513	
2.00895	0.1306734	
2.009	0.1308337	
2.00905	0.1309938	
2.0091	0.1311539	
2.00915	0.1313139	
2.0092	0.1314737	
2.00925	0.1316336	
2.0093	0.1317935	
2.00935	0.1319533	
2.0094	0.1321132	
2.00945	0.132273	
2.0095	0.132433	
2.00955	0.1325929	
2.0096	0.132753	
2.00965	0.1329131	
2.0097	0.1330733	
2.00975	0.1332335	
2.0098	0.1333939	
2.00985	0.1335542	
2.0099	0.1337146	
2.00995	0.1338751	
2.01	0.1340356	
2.01005	0.134196	
2.0101	0.1343564	
2.01015	0.1345167	
2.0102	0.1346769	
2.01025	0.134837	
2.0103	0.134997	
2.01035	0.1351568	
2.0104	0.1353165	
2.01045	0.1354761	
2.0105	0.1356355	
2.01055	0.1357948	
2.0106	0.135954	
2.01065	0.136113	
2.0107	0.136272	
2.01075	0.1364309	
2.0108	0.1365897	
2.01085	0.1367485	
2.0109	0.1369074	
2.01095	0.1370662	
2.011	0.137225	
2.01105	0.1373839	
2.0111	0.1375428	
2.01115	0.1377019	
2.0112	0.137861	
2.01125	0.1380201	
2.0113	0.1381793	
2.01135	0.1383386	
2.0114	0.138498	
2.01145	0.1386573	
2.0115	0.1388167	
2.01155	0.1389762	
2.0116	0.1391356	
2.01165	0.1392949	
2.0117	0.1394542	
2.01175	0.1396134	
2.0118	0.1397725	
2.01185	0.1399315	
2.0119	0.1400903	
2.01195	0.1402491	
2.012	0.1404077	
2.01205	0.1405661	
2.0121	0.1407244	
2.01215	0.1408826	
2.0122	0.1410407	
2.01225	0.1411986	
2.0123	0.1413565	
2.01235	0.1415143	
2.0124	0.1416721	
2.01245	0.1418299	
2.0125	0.1419877	
2.01255	0.1421455	
2.0126	0.1423034	
2.01265	0.1424613	
2.0127	0.1426193	
2.01275	0.1427773	
2.0128	0.1429354	
2.01285	0.1430935	
2.0129	0.1432518	
2.01295	0.14341	
2.013	0.1435684	
2.01305	0.1437268	
2.0131	0.1438852	
2.01315	0.1440437	
2.0132	0.1442021	
2.01325	0.1443604	
2.0133	0.1445187	
2.01335	0.1446768	
2.0134	0.1448349	
2.01345	0.1449928	
2.0135	0.1451506	
2.01355	0.1453083	
2.0136	0.1454658	
2.01365	0.1456232	
2.0137	0.1457805	
2.01375	0.1459377	
2.0138	0.1460948	
2.01385	0.1462518	
2.0139	0.1464087	
2.01395	0.1465655	
2.014	0.1467224	
2.01405	0.1468792	
2.0141	0.147036	
2.01415	0.1471929	
2.0142	0.1473498	
2.01425	0.1475068	
2.0143	0.1476638	
2.01435	0.1478209	
2.0144	0.1479781	
2.01445	0.1481353	
2.0145	0.1482927	
2.01455	0.14845	
2.0146	0.1486074	
2.01465	0.1487648	
2.0147	0.1489223	
2.01475	0.1490798	
2.0148	0.1492371	
2.01485	0.1493944	
2.0149	0.1495516	
2.01495	0.1497087	
2.015	0.1498656	
2.01505	0.1500225	
2.0151	0.1501792	
2.01515	0.1503358	
2.0152	0.1504922	
2.01525	0.1506485	
2.0153	0.1508047	
2.01535	0.1509608	
2.0154	0.1511168	
2.01545	0.1512727	
2.0155	0.1514286	
2.01555	0.1515844	
