Time	LH_HipZ	
2	0.09747649	
2.00005	0.09764644	
2.0001	0.09781623	
2.00015	0.09798583	
2.0002	0.09815525	
2.00025	0.0983245	
2.0003	0.09849353	
2.00035	0.09866236	
2.0004	0.09883095	
2.00045	0.09899934	
2.0005	0.09916758	
2.00055	0.0993356	
2.0006	0.09950347	
2.00065	0.09967119	
2.0007	0.09983874	
2.00075	0.1000062	
2.0008	0.1001735	
2.00085	0.1003407	
2.0009	0.1005078	
2.00095	0.100675	
2.001	0.1008422	
2.00105	0.1010094	
2.0011	0.1011766	
2.00115	0.1013439	
2.0012	0.1015112	
2.00125	0.1016786	
2.0013	0.1018461	
2.00135	0.1020136	
2.0014	0.1021812	
2.00145	0.1023489	
2.0015	0.1025166	
2.00155	0.1026843	
2.0016	0.1028519	
2.00165	0.1030196	
2.0017	0.1031872	
2.00175	0.1033547	
2.0018	0.1035222	
2.00185	0.1036895	
2.0019	0.1038567	
2.00195	0.1040237	
2.002	0.1041906	
2.00205	0.1043573	
2.0021	0.1045239	
2.00215	0.1046903	
2.0022	0.1048565	
2.00225	0.1050227	
2.0023	0.1051888	
2.00235	0.1053548	
2.0024	0.1055209	
2.00245	0.1056868	
2.0025	0.1058528	
2.00255	0.1060188	
2.0026	0.1061848	
2.00265	0.1063508	
2.0027	0.1065168	
2.00275	0.1066829	
2.0028	0.106849	
2.00285	0.1070152	
2.0029	0.1071815	
2.00295	0.1073478	
2.003	0.107514	
2.00305	0.1076804	
2.0031	0.1078467	
2.00315	0.1080132	
2.0032	0.1081796	
2.00325	0.1083459	
2.0033	0.1085122	
2.00335	0.1086784	
2.0034	0.1088445	
2.00345	0.1090104	
2.0035	0.1091762	
2.00355	0.1093418	
2.0036	0.1095072	
2.00365	0.1096726	
2.0037	0.1098378	
2.00375	0.1100029	
2.0038	0.1101679	
2.00385	0.1103327	
2.0039	0.1104975	
2.00395	0.1106623	
2.004	0.110827	
2.00405	0.1109916	
2.0041	0.1111563	
2.00415	0.1113209	
2.0042	0.1114856	
2.00425	0.1116504	
2.0043	0.1118152	
2.00435	0.11198	
2.0044	0.112145	
2.00445	0.11231	
2.0045	0.1124751	
2.00455	0.1126403	
2.0046	0.1128054	
2.00465	0.1129706	
2.0047	0.1131358	
2.00475	0.113301	
2.0048	0.1134661	
2.00485	0.1136311	
2.0049	0.113796	
2.00495	0.1139608	
2.005	0.1141255	
2.00505	0.11429	
2.0051	0.1144543	
2.00515	0.1146185	
2.0052	0.1147826	
2.00525	0.1149465	
2.0053	0.1151103	
2.00535	0.115274	
2.0054	0.1154376	
2.00545	0.1156012	
2.0055	0.1157647	
2.00555	0.1159282	
2.0056	0.1160917	
2.00565	0.1162552	
2.0057	0.1164187	
2.00575	0.1165823	
2.0058	0.1167459	
2.00585	0.1169095	
2.0059	0.1170732	
