Time	LH_HipZ	
2	0.1004503	
2.00005	0.1006185	
2.0001	0.1007867	
2.00015	0.1009547	
2.0002	0.1011226	
2.00025	0.1012904	
2.0003	0.101458	
2.00035	0.1016254	
2.0004	0.1017927	
2.00045	0.1019598	
2.0005	0.1021267	
2.00055	0.1022935	
2.0006	0.1024602	
2.00065	0.1026268	
2.0007	0.1027933	
2.00075	0.1029598	
2.0008	0.1031262	
2.00085	0.1032926	
2.0009	0.103459	
2.00095	0.1036255	
2.001	0.1037919	
2.00105	0.1039583	
2.0011	0.1041249	
2.00115	0.1042915	
2.0012	0.1044582	
2.00125	0.104625	
2.0013	0.1047918	
2.00135	0.1049587	
2.0014	0.1051257	
2.00145	0.1052926	
2.0015	0.1054596	
2.00155	0.1056265	
2.0016	0.1057934	
2.00165	0.1059602	
2.0017	0.1061269	
2.00175	0.1062934	
2.0018	0.1064599	
2.00185	0.1066262	
2.0019	0.1067923	
2.00195	0.1069583	
2.002	0.1071241	
2.00205	0.1072897	
2.0021	0.1074552	
2.00215	0.1076207	
2.0022	0.107786	
2.00225	0.1079513	
2.0023	0.1081166	
2.00235	0.1082818	
2.0024	0.1084471	
2.00245	0.1086123	
2.0025	0.1087775	
2.00255	0.1089428	
2.0026	0.1091081	
2.00265	0.1092735	
2.0027	0.1094388	
2.00275	0.1096043	
2.0028	0.1097697	
2.00285	0.1099353	
2.0029	0.1101009	
2.00295	0.1102665	
2.003	0.1104321	
2.00305	0.1105978	
2.0031	0.1107635	
2.00315	0.1109292	
2.0032	0.1110947	
2.00325	0.1112602	
2.0033	0.1114255	
2.00335	0.1115907	
2.0034	0.1117558	
2.00345	0.1119207	
2.0035	0.1120855	
2.00355	0.11225	
2.0036	0.1124145	
2.00365	0.1125787	
2.0037	0.1127429	
2.00375	0.1129069	
2.0038	0.1130709	
2.00385	0.1132348	
2.0039	0.1133987	
2.00395	0.1135626	
2.004	0.1137265	
2.00405	0.1138904	
2.0041	0.1140544	
2.00415	0.1142185	
2.0042	0.1143825	
2.00425	0.1145467	
2.0043	0.114711	
2.00435	0.1148753	
2.0044	0.1150398	
2.00445	0.1152042	
2.0045	0.1153687	
2.00455	0.1155333	
2.0046	0.1156978	
2.00465	0.1158624	
2.0047	0.1160269	
2.00475	0.1161912	
2.0048	0.1163555	
2.00485	0.1165197	
2.0049	0.1166837	
2.00495	0.1168475	
2.005	0.1170112	
2.00505	0.1171747	
2.0051	0.1173381	
2.00515	0.1175014	
2.0052	0.1176645	
2.00525	0.1178275	
2.0053	0.1179905	
2.00535	0.1181533	
2.0054	0.1183162	
2.00545	0.1184789	
2.0055	0.1186417	
2.00555	0.1188044	
2.0056	0.1189672	
2.00565	0.11913	
2.0057	0.1192929	
2.00575	0.1194558	
2.0058	0.1196188	
2.00585	0.1197818	
2.0059	0.1199449	
2.00595	0.1201081	
2.006	0.1202713	
2.00605	0.1204346	
2.0061	0.120598	
2.00615	0.1207613	
2.0062	0.1209246	
2.00625	0.1210878	
2.0063	0.1212511	
2.00635	0.1214142	
2.0064	0.1215772	
2.00645	0.1217402	
2.0065	0.121903	
2.00655	0.1220656	
2.0066	0.1222281	
2.00665	0.1223905	
2.0067	0.1225527	
2.00675	0.1227148	
2.0068	0.1228767	
2.00685	0.1230385	
2.0069	0.1232002	
2.00695	0.1233619	
2.007	0.1235236	
2.00705	0.1236852	
2.0071	0.1238469	
2.00715	0.1240085	
2.0072	0.1241703	
2.00725	0.124332	
2.0073	0.1244938	
2.00735	0.1246557	
2.0074	0.1248176	
2.00745	0.1249795	
2.0075	0.1251416	
2.00755	0.1253037	
2.0076	0.1254659	
2.00765	0.1256281	
2.0077	0.1257904	
2.00775	0.1259526	
2.0078	0.1261148	
2.00785	0.1262769	
2.0079	0.1264388	
2.00795	0.1266007	
2.008	0.1267625	
2.00805	0.1269241	
2.0081	0.1270857	
2.00815	0.1272471	
2.0082	0.1274084	
2.00825	0.1275695	
2.0083	0.1277306	
2.00835	0.1278915	
2.0084	0.1280523	
2.00845	0.1282131	
2.0085	0.1283738	
2.00855	0.1285344	
2.0086	0.128695	
2.00865	0.1288556	
2.0087	0.1290161	
2.00875	0.1291767	
2.0088	0.1293374	
2.00885	0.1294981	
2.0089	0.1296588	
2.00895	0.1298197	
2.009	0.1299806	
2.00905	0.1301415	
2.0091	0.1303025	
2.00915	0.1304636	
2.0092	0.1306248	
2.00925	0.130786	
2.0093	0.1309472	
2.00935	0.1311083	
2.0094	0.1312694	
2.00945	0.1314304	
2.0095	0.1315912	
2.00955	0.131752	
2.0096	0.1319126	
2.00965	0.132073	
2.0097	0.1322334	
2.00975	0.1323936	
2.0098	0.1325537	
2.00985	0.1327137	
2.0099	0.1328736	
2.00995	0.1330334	
2.01	0.1331931	
2.01005	0.1333527	
2.0101	0.1335122	
2.01015	0.1336717	
2.0102	0.1338312	
2.01025	0.1339907	
2.0103	0.1341502	
2.01035	0.1343097	
2.0104	0.1344693	
2.01045	0.134629	
2.0105	0.1347888	
2.01055	0.1349486	
2.0106	0.1351085	
2.01065	0.1352684	
2.0107	0.1354285	
2.01075	0.1355885	
2.0108	0.1357486	
2.01085	0.1359086	
2.0109	0.1360687	
2.01095	0.1362287	
2.011	0.1363885	
2.01105	0.1365484	
2.0111	0.136708	
2.01115	0.1368676	
2.0112	0.137027	
2.01125	0.1371863	
2.0113	0.1373455	
2.01135	0.1375046	
2.0114	0.1376636	
2.01145	0.1378224	
2.0115	0.1379812	
2.01155	0.1381399	
2.0116	0.1382984	
2.01165	0.1384569	
2.0117	0.1386154	
2.01175	0.1387739	
2.0118	0.1389323	
2.01185	0.1390909	
2.0119	0.1392494	
2.01195	0.1394081	
2.012	0.1395667	
2.01205	0.1397254	
2.0121	0.1398842	
2.01215	0.140043	
2.0122	0.140202	
2.01225	0.140361	
2.0123	0.14052	
2.01235	0.140679	
2.0124	0.1408381	
2.01245	0.1409972	
2.0125	0.1411563	
2.01255	0.1413152	
2.0126	0.1414741	
2.01265	0.1416328	
2.0127	0.1417915	
2.01275	0.14195	
2.0128	0.1421084	
2.01285	0.1422667	
2.0129	0.1424248	
2.01295	0.1425828	
2.013	0.1427407	
2.01305	0.1428984	
2.0131	0.143056	
2.01315	0.1432136	
2.0132	0.1433711	
2.01325	0.1435285	
2.0133	0.143686	
2.01335	0.1438434	
2.0134	0.1440008	
2.01345	0.1441583	
2.0135	0.1443158	
2.01355	0.1444734	
2.0136	0.144631	
2.01365	0.1447888	
2.0137	0.1449466	
2.01375	0.1451045	
2.0138	0.1452624	
2.01385	0.1454203	
2.0139	0.1455783	
2.01395	0.1457364	
2.014	0.1458945	
2.01405	0.1460525	
2.0141	0.1462105	
2.01415	0.1463685	
2.0142	0.1465263	
2.01425	0.146684	
2.0143	0.1468416	
2.01435	0.1469992	
2.0144	0.1471565	
2.01445	0.1473137	
2.0145	0.1474708	
2.01455	0.1476277	
2.0146	0.1477845	
2.01465	0.1479412	
2.0147	0.1480978	
2.01475	0.1482544	
2.0148	0.1484108	
2.01485	0.1485673	
2.0149	0.1487237	
2.01495	0.1488802	
2.015	0.1490367	
2.01505	0.1491932	
2.0151	0.1493497	
2.01515	0.1495064	
2.0152	0.1496631	
2.01525	0.1498199	
2.0153	0.1499768	
2.01535	0.1501338	
2.0154	0.1502909	
2.01545	0.150448	
2.0155	0.1506051	
2.01555	0.1507622	
2.0156	0.1509193	
2.01565	0.1510764	
2.0157	0.1512334	
2.01575	0.1513903	
2.0158	0.1515471	
2.01585	0.1517038	
2.0159	0.1518604	
2.01595	0.1520169	
2.016	0.1521732	
2.01605	0.1523295	
2.0161	0.1524856	
2.01615	0.1526417	
2.0162	0.1527976	
2.01625	0.1529534	
2.0163	0.1531092	
2.01635	0.1532649	
2.0164	0.1534206	
2.01645	0.1535762	
2.0165	0.1537318	
2.01655	0.1538874	
2.0166	0.154043	
2.01665	0.1541987	
2.0167	0.1543545	
2.01675	0.1545102	
2.0168	0.154666	
2.01685	0.1548218	
2.0169	0.1549777	
2.01695	0.1551337	
