Time	LH_HipZ	
2	0.09881617	
2.00005	0.0989853	
2.0001	0.09915447	
2.00015	0.09932365	
2.0002	0.09949281	
2.00025	0.09966194	
2.0003	0.09983101	
2.00035	0.1	
2.0004	0.100169	
2.00045	0.1003378	
2.0005	0.1005065	
2.00055	0.100675	
2.0006	0.1008433	
2.00065	0.1010115	
2.0007	0.1011794	
2.00075	0.1013471	
2.0008	0.1015146	
2.00085	0.101682	
2.0009	0.1018491	
2.00095	0.1020161	
2.001	0.1021829	
2.00105	0.1023497	
2.0011	0.1025162	
2.00115	0.1026827	
2.0012	0.1028492	
2.00125	0.1030156	
2.0013	0.103182	
2.00135	0.1033485	
2.0014	0.1035149	
2.00145	0.1036815	
2.0015	0.1038481	
2.00155	0.1040148	
2.0016	0.1041815	
2.00165	0.1043484	
2.0017	0.1045152	
2.00175	0.1046822	
2.0018	0.1048493	
2.00185	0.1050164	
2.0019	0.1051835	
2.00195	0.1053506	
2.002	0.1055176	
2.00205	0.1056846	
2.0021	0.1058515	
2.00215	0.1060183	
2.0022	0.1061849	
2.00225	0.1063515	
2.0023	0.1065179	
2.00235	0.1066841	
2.0024	0.1068502	
2.00245	0.1070162	
2.0025	0.107182	
2.00255	0.1073477	
2.0026	0.1075133	
2.00265	0.1076787	
2.0027	0.1078441	
2.00275	0.1080095	
2.0028	0.1081748	
2.00285	0.10834	
2.0029	0.1085052	
2.00295	0.1086705	
2.003	0.1088358	
2.00305	0.1090012	
2.0031	0.1091667	
2.00315	0.1093322	
2.0032	0.1094978	
2.00325	0.1096633	
2.0033	0.109829	
2.00335	0.1099947	
2.0034	0.1101604	
2.00345	0.1103263	
2.0035	0.1104922	
2.00355	0.1106581	
2.0036	0.1108239	
2.00365	0.1109896	
2.0037	0.1111553	
2.00375	0.1113208	
2.0038	0.1114861	
2.00385	0.1116513	
2.0039	0.1118163	
2.00395	0.1119812	
2.004	0.112146	
2.00405	0.1123105	
2.0041	0.1124749	
2.00415	0.1126392	
2.0042	0.1128035	
2.00425	0.1129676	
2.0043	0.1131317	
2.00435	0.1132959	
2.0044	0.1134599	
2.00445	0.113624	
2.0045	0.1137881	
2.00455	0.1139522	
2.0046	0.1141164	
2.00465	0.1142806	
2.0047	0.1144449	
2.00475	0.1146092	
2.0048	0.1147736	
2.00485	0.1149381	
2.0049	0.1151026	
2.00495	0.1152671	
2.005	0.1154317	
2.00505	0.1155964	
2.0051	0.1157609	
2.00515	0.1159255	
2.0052	0.1160899	
2.00525	0.1162542	
2.0053	0.1164185	
2.00535	0.1165826	
2.0054	0.1167466	
2.00545	0.1169104	
2.0055	0.1170741	
2.00555	0.1172376	
2.0056	0.117401	
2.00565	0.1175642	
2.0057	0.1177273	
2.00575	0.1178903	
2.0058	0.1180533	
2.00585	0.1182162	
2.0059	0.1183791	
2.00595	0.118542	
2.006	0.1187048	
2.00605	0.1188677	
2.0061	0.1190306	
2.00615	0.1191936	
2.0062	0.1193567	
2.00625	0.1195198	
2.0063	0.1196831	
2.00635	0.1198464	
2.0064	0.1200097	
2.00645	0.1201732	
2.0065	0.1203367	
2.00655	0.1205001	
2.0066	0.1206636	
2.00665	0.120827	
2.0067	0.1209904	
2.00675	0.1211536	
2.0068	0.1213168	
2.00685	0.1214798	
2.0069	0.1216427	
2.00695	0.1218056	
2.007	0.1219682	
2.00705	0.1221308	
2.0071	0.1222932	
