Time	LH_HipZ	
2	0.09897677	
2.00005	0.09914567	
2.0001	0.09931451	
2.00015	0.09948325	
2.0002	0.09965188	
2.00025	0.09982035	
2.0003	0.09998867	
2.00035	0.1001568	
2.0004	0.1003247	
2.00045	0.1004925	
2.0005	0.1006601	
2.00055	0.1008275	
2.0006	0.1009948	
2.00065	0.1011619	
2.0007	0.1013289	
2.00075	0.1014958	
2.0008	0.1016626	
2.00085	0.1018293	
2.0009	0.101996	
2.00095	0.1021627	
2.001	0.1023294	
2.00105	0.1024962	
2.0011	0.1026629	
2.00115	0.1028296	
2.0012	0.1029964	
2.00125	0.1031633	
2.0013	0.1033303	
2.00135	0.1034974	
2.0014	0.1036644	
2.00145	0.1038315	
2.0015	0.1039987	
2.00155	0.1041658	
2.0016	0.104333	
2.00165	0.1045001	
2.0017	0.1046671	
2.00175	0.1048341	
2.0018	0.1050009	
2.00185	0.1051676	
2.0019	0.105334	
2.00195	0.1055004	
2.002	0.1056666	
2.00205	0.1058326	
2.0021	0.1059985	
2.00215	0.1061643	
2.0022	0.10633	
2.00225	0.1064956	
2.0023	0.1066611	
2.00235	0.1068266	
2.0024	0.1069921	
2.00245	0.1071576	
2.0025	0.107323	
2.00255	0.1074885	
2.0026	0.107654	
2.00265	0.1078195	
2.0027	0.1079851	
2.00275	0.1081507	
2.0028	0.1083164	
2.00285	0.1084821	
2.0029	0.108648	
2.00295	0.1088139	
2.003	0.1089798	
2.00305	0.1091458	
2.0031	0.1093118	
2.00315	0.1094778	
2.0032	0.1096437	
2.00325	0.1098095	
2.0033	0.1099752	
2.00335	0.1101408	
2.0034	0.1103062	
2.00345	0.1104715	
2.0035	0.1106367	
2.00355	0.1108016	
2.0036	0.1109665	
2.00365	0.1111312	
2.0037	0.1112958	
2.00375	0.1114603	
2.0038	0.1116247	
2.00385	0.1117891	
2.0039	0.1119534	
2.00395	0.1121177	
2.004	0.1122819	
2.00405	0.1124461	
2.0041	0.1126103	
2.00415	0.1127746	
2.0042	0.1129389	
2.00425	0.1131032	
2.0043	0.1132675	
2.00435	0.113432	
2.0044	0.1135965	
2.00445	0.113761	
2.0045	0.1139256	
2.00455	0.1140903	
2.0046	0.114255	
2.00465	0.1144197	
2.0047	0.1145844	
2.00475	0.1147491	
2.0048	0.1149137	
2.00485	0.1150782	
2.0049	0.1152425	
2.00495	0.1154067	
2.005	0.1155709	
2.00505	0.1157349	
2.0051	0.1158987	
2.00515	0.1160625	
2.0052	0.1162261	
2.00525	0.1163896	
2.0053	0.1165529	
2.00535	0.1167162	
2.0054	0.1168793	
2.00545	0.1170424	
2.0055	0.1172055	
2.00555	0.1173685	
2.0056	0.1175315	
2.00565	0.1176945	
2.0057	0.1178576	
2.00575	0.1180207	
2.0058	0.1181839	
2.00585	0.118347	
2.0059	0.1185103	
2.00595	0.1186736	
2.006	0.1188369	
2.00605	0.1190003	
2.0061	0.1191638	
2.00615	0.1193274	
2.0062	0.1194909	
2.00625	0.1196545	
2.0063	0.1198179	
2.00635	0.1199814	
2.0064	0.1201447	
2.00645	0.1203079	
2.0065	0.120471	
2.00655	0.1206339	
2.0066	0.1207968	
2.00665	0.1209595	
2.0067	0.1211221	
2.00675	0.1212845	
2.0068	0.1214468	
2.00685	0.121609	
2.0069	0.1217711	
2.00695	0.1219332	
2.007	0.1220952	
2.00705	0.1222571	
2.0071	0.122419	
2.00715	0.1225809	
2.0072	0.1227427	
2.00725	0.1229046	
2.0073	0.1230665	
2.00735	0.1232285	
2.0074	0.1233905	
2.00745	0.1235526	
2.0075	0.1237148	
2.00755	0.1238771	
2.0076	0.1240394	
2.00765	0.1242018	
2.0077	0.1243643	
2.00775	0.1245267	
2.0078	0.1246891	
2.00785	0.1248515	
2.0079	0.1250138	
2.00795	0.125176	
2.008	0.1253381	
2.00805	0.1255001	
2.0081	0.125662	
2.00815	0.1258237	
2.0082	0.1259854	
2.00825	0.1261469	
2.0083	0.1263083	
2.00835	0.1264696	
2.0084	0.1266308	
2.00845	0.1267918	
2.0085	0.1269527	
2.00855	0.1271136	
2.0086	0.1272744	
2.00865	0.1274352	
2.0087	0.127596	
2.00875	0.1277568	
2.0088	0.1279176	
2.00885	0.1280784	
2.0089	0.1282393	
2.00895	0.1284002	
2.009	0.1285612	
2.00905	0.1287222	
2.0091	0.1288834	
2.00915	0.1290446	
2.0092	0.1292059	
2.00925	0.1293672	
2.0093	0.1295285	
2.00935	0.1296899	
2.0094	0.1298513	
2.00945	0.1300125	
2.0095	0.1301738	
2.00955	0.1303349	
2.0096	0.1304958	
2.00965	0.1306567	
2.0097	0.1308174	
2.00975	0.130978	
2.0098	0.1311384	
2.00985	0.1312987	
2.0099	0.1314589	
2.00995	0.1316189	
2.01	0.1317789	
2.01005	0.1319388	
2.0101	0.1320986	
2.01015	0.1322583	
2.0102	0.1324181	
2.01025	0.1325778	
2.0103	0.1327375	
2.01035	0.1328972	
2.0104	0.1330569	
2.01045	0.1332167	
2.0105	0.1333765	
2.01055	0.1335364	
2.0106	0.1336963	
2.01065	0.1338564	
2.0107	0.1340166	
2.01075	0.1341768	
2.0108	0.1343371	
2.01085	0.1344975	
2.0109	0.1346578	
2.01095	0.134818	
2.011	0.1349783	
2.01105	0.1351384	
2.0111	0.1352985	
2.01115	0.1354585	
2.0112	0.1356184	
2.01125	0.1357782	
2.0113	0.1359379	
2.01135	0.1360974	
2.0114	0.1362568	
2.01145	0.1364161	
2.0115	0.1365753	
2.01155	0.1367342	
2.0116	0.1368931	
2.01165	0.1370519	
2.0117	0.1372106	
2.01175	0.1373693	
2.0118	0.137528	
2.01185	0.1376867	
2.0119	0.1378454	
2.01195	0.1380042	
2.012	0.138163	
2.01205	0.1383218	
2.0121	0.1384807	
2.01215	0.1386396	
2.0122	0.1387986	
2.01225	0.1389576	
2.0123	0.1391167	
2.01235	0.139276	
2.0124	0.1394352	
2.01245	0.1395944	
2.0125	0.1397537	
2.01255	0.1399129	
2.0126	0.1400721	
2.01265	0.1402311	
2.0127	0.1403901	
2.01275	0.140549	
2.0128	0.1407077	
2.01285	0.1408664	
2.0129	0.1410249	
2.01295	0.1411833	
2.013	0.1413415	
2.01305	0.1414996	
2.0131	0.1416577	
2.01315	0.1418156	
2.0132	0.1419734	
2.01325	0.1421311	
2.0133	0.1422888	
2.01335	0.1424464	
2.0134	0.1426041	
2.01345	0.1427617	
2.0135	0.1429194	
2.01355	0.1430771	
2.0136	0.1432349	
2.01365	0.1433927	
2.0137	0.1435506	
2.01375	0.1437086	
2.0138	0.1438666	
2.01385	0.1440247	
2.0139	0.1441828	
2.01395	0.144341	
2.014	0.1444992	
2.01405	0.1446574	
2.0141	0.1448156	
2.01415	0.1449737	
2.0142	0.1451318	
2.01425	0.1452898	
2.0143	0.1454477	
2.01435	0.1456055	
2.0144	0.1457632	
2.01445	0.1459208	
2.0145	0.1460783	
2.01455	0.1462356	
2.0146	0.1463928	
2.01465	0.1465498	
2.0147	0.1467067	
2.01475	0.1468635	
2.0148	0.1470203	
2.01485	0.147177	
2.0149	0.1473337	
2.01495	0.1474904	
2.015	0.147647	
2.01505	0.1478037	
2.0151	0.1479604	
2.01515	0.1481171	
