Time	LH_HipZ	
2	0.101763	
2.00005	0.1019303	
2.0001	0.1020975	
2.00015	0.1022645	
2.0002	0.1024313	
2.00025	0.102598	
2.0003	0.1027645	
2.00035	0.102931	
2.0004	0.1030973	
2.00045	0.1032637	
2.0005	0.1034299	
2.00055	0.1035962	
2.0006	0.1037624	
2.00065	0.1039287	
2.0007	0.104095	
2.00075	0.1042615	
2.0008	0.104428	
2.00085	0.1045945	
2.0009	0.1047611	
2.00095	0.1049278	
2.001	0.1050945	
2.00105	0.1052613	
2.0011	0.1054282	
2.00115	0.105595	
2.0012	0.1057619	
2.00125	0.1059287	
2.0013	0.1060955	
2.00135	0.1062622	
2.0014	0.1064287	
2.00145	0.1065952	
2.0015	0.1067615	
2.00155	0.1069277	
2.0016	0.1070937	
2.00165	0.1072595	
2.0017	0.1074252	
2.00175	0.1075908	
2.0018	0.1077563	
2.00185	0.1079217	
2.0019	0.1080869	
2.00195	0.1082521	
2.002	0.1084172	
2.00205	0.1085822	
2.0021	0.1087472	
2.00215	0.1089122	
2.0022	0.1090772	
2.00225	0.1092423	
2.0023	0.1094074	
2.00235	0.1095726	
2.0024	0.1097379	
2.00245	0.1099032	
2.0025	0.1100687	
2.00255	0.1102342	
2.0026	0.1103998	
2.00265	0.1105654	
2.0027	0.1107311	
2.00275	0.1108964	
2.0028	0.1110621	
2.00285	0.1112277	
2.0029	0.1113933	
2.00295	0.1115588	
2.003	0.1117241	
2.00305	0.1118893	
2.0031	0.1120543	
2.00315	0.1122191	
2.0032	0.1123838	
2.00325	0.1125484	
2.0033	0.1127127	
2.00335	0.112877	
2.0034	0.1130411	
2.00345	0.1132051	
2.0035	0.1133691	
2.00355	0.113533	
2.0036	0.1136968	
2.00365	0.1138607	
2.0037	0.1140245	
2.00375	0.1141885	
2.0038	0.1143524	
2.00385	0.1145164	
2.0039	0.1146804	
2.00395	0.1148444	
2.004	0.1150085	
2.00405	0.1151726	
2.0041	0.1153368	
2.00415	0.1155012	
2.0042	0.1156655	
2.00425	0.1158299	
2.0043	0.1159943	
2.00435	0.1161587	
2.0044	0.116323	
2.00445	0.1164873	
2.0045	0.1166514	
2.00455	0.1168155	
2.0046	0.1169794	
2.00465	0.1171433	
2.0047	0.117307	
2.00475	0.1174705	
2.0048	0.1176339	
2.00485	0.1177972	
2.0049	0.1179603	
2.00495	0.1181233	
2.005	0.1182861	
2.00505	0.1184489	
2.0051	0.1186116	
2.00515	0.1187742	
2.0052	0.1189368	
2.00525	0.1190994	
2.0053	0.1192621	
2.00535	0.1194248	
2.0054	0.1195875	
2.00545	0.1197503	
2.0055	0.1199131	
2.00555	0.120076	
2.0056	0.1202391	
2.00565	0.1204022	
2.0057	0.1205653	
2.00575	0.1207286	
2.0058	0.1208918	
2.00585	0.1210551	
2.0059	0.1212184	
2.00595	0.1213816	
2.006	0.1215447	
2.00605	0.1217078	
2.0061	0.1218707	
2.00615	0.1220335	
2.0062	0.1221962	
2.00625	0.1223587	
2.0063	0.1225211	
2.00635	0.1226834	
2.0064	0.1228456	
2.00645	0.1230076	
2.0065	0.1231695	
2.00655	0.1233313	
2.0066	0.123493	
2.00665	0.1236547	
2.0067	0.1238163	
2.00675	0.1239778	
2.0068	0.1241392	
2.00685	0.1243007	
2.0069	0.1244622	
2.00695	0.1246237	
2.007	0.1247854	
2.00705	0.124947	
2.0071	0.1251088	
2.00715	0.1252704	
2.0072	0.1254324	
2.00725	0.1255945	
2.0073	0.1257567	
